ordered_match_id,mi_batting,inning,over,ball,total_runs,team_score
5,0,1,6,2,4,48
5,0,1,6,3,1,49
5,0,1,6,4,1,50
5,0,1,6,5,0,50
5,0,1,6,6,1,51
5,0,1,7,1,1,52
5,0,1,7,2,1,53
5,0,1,7,3,1,54
5,0,1,7,4,1,55
5,0,1,7,5,0,55
5,0,1,7,6,0,55
5,0,1,8,1,0,55
5,0,1,8,2,0,55
5,0,1,8,3,0,55
5,0,1,8,4,1,56
5,0,1,8,5,4,60
5,0,1,8,6,1,61
5,0,1,9,1,2,63
5,0,1,9,2,4,67
5,0,1,9,3,1,68
5,0,1,9,4,1,69
5,0,1,9,5,1,70
5,0,1,9,6,1,71
5,0,1,10,1,1,72
5,0,1,10,2,6,78
5,0,1,10,3,4,82
5,0,1,10,4,1,83
5,0,1,10,5,1,84
5,0,1,10,6,1,85
5,0,1,11,1,2,87
5,0,1,11,2,1,88
5,0,1,11,3,0,88
5,0,1,11,4,4,92
5,0,1,11,5,1,93
5,0,1,11,6,1,94
5,0,1,11,7,1,95
5,0,1,12,1,1,96
5,0,1,12,2,0,96
5,0,1,12,3,2,98
5,0,1,12,4,1,99
5,0,1,12,5,1,100
5,0,1,12,6,1,101
5,0,1,12,7,0,101
5,0,1,13,1,1,102
5,0,1,13,2,4,106
5,0,1,13,3,0,106
5,0,1,13,4,1,107
5,0,1,13,5,1,108
5,0,1,13,6,4,112
5,0,1,13,7,0,112
5,0,1,14,1,4,116
5,0,1,14,2,1,117
5,0,1,14,3,1,118
5,0,1,14,4,0,118
5,0,1,14,5,1,119
5,0,1,14,6,0,119
5,0,1,14,7,1,120
5,0,1,15,1,2,122
5,0,1,15,2,1,123
5,0,1,15,3,1,124
5,0,1,15,4,0,124
5,0,1,15,5,1,125
5,0,1,15,6,1,126
5,0,1,16,1,1,127
5,0,1,16,2,1,128
5,0,1,16,3,1,129
5,0,1,16,4,2,131
5,0,1,16,5,1,132
5,0,1,16,6,4,136
5,0,1,17,1,1,137
5,0,1,17,2,0,137
5,0,1,17,3,6,143
5,0,1,17,4,2,145
5,0,1,17,5,1,146
5,0,1,17,6,1,147
5,0,1,17,7,4,151
5,0,1,18,1,1,152
5,0,1,18,2,4,156
5,0,1,18,3,1,157
5,0,1,18,4,1,158
5,0,1,18,5,2,160
5,0,1,18,6,1,161
5,0,1,19,1,1,162
5,0,1,19,2,1,163
5,0,1,19,3,4,167
5,0,1,19,4,1,168
5,0,1,19,5,4,172
5,0,1,19,6,1,173
5,0,1,20,1,1,174
5,0,1,20,2,1,175
5,0,1,20,3,1,176
5,0,1,20,4,1,177
5,0,1,20,5,1,178
5,0,1,20,6,1,179
5,0,1,20,7,1,180
5,1,2,1,1,0,0
5,1,2,1,2,1,1
5,1,2,1,3,0,1
5,1,2,1,4,0,1
5,1,2,1,5,4,5
5,1,2,1,6,1,6
5,1,2,2,1,1,7
5,1,2,2,2,0,7
5,1,2,2,3,4,11
5,1,2,2,4,5,16
5,1,2,2,5,1,17
5,1,2,2,6,0,17
5,1,2,2,7,2,19
5,1,2,3,1,2,21
5,1,2,3,2,1,22
5,1,2,3,3,0,22
5,1,2,3,4,1,23
5,1,2,3,5,0,23
5,1,2,3,6,1,24
5,1,2,3,7,1,25
5,1,2,3,8,1,26
5,1,2,4,1,0,26
5,1,2,4,2,1,27
5,1,2,4,3,1,28
5,1,2,4,4,1,29
5,1,2,4,5,4,33
5,1,2,4,6,1,34
5,1,2,5,1,1,35
5,1,2,5,2,4,39
5,1,2,5,3,0,39
5,1,2,5,4,5,44
5,1,2,5,5,4,48
5,1,2,5,6,1,49
5,1,2,5,7,1,50
5,1,2,5,8,0,50
5,1,2,6,1,0,50
5,1,2,6,2,0,50
5,1,2,6,3,0,50
5,1,2,6,4,6,56
5,1,2,6,5,6,62
5,1,2,6,6,1,63
5,1,2,7,1,4,67
5,1,2,7,2,1,68
5,1,2,7,3,0,68
5,1,2,7,4,4,72
5,1,2,7,5,1,73
5,1,2,7,6,1,74
5,1,2,8,1,0,74
5,1,2,8,2,2,76
5,1,2,8,3,1,77
5,1,2,8,4,1,78
5,1,2,8,5,2,80
5,1,2,8,6,1,81
5,1,2,8,7,1,82
5,1,2,9,1,6,88
5,1,2,9,2,2,90
5,1,2,9,3,1,91
5,1,2,9,4,1,92
5,1,2,9,5,0,92
5,1,2,9,6,2,94
5,1,2,10,1,2,96
5,1,2,10,2,0,96
5,1,2,10,3,0,96
5,1,2,10,4,1,97
5,1,2,10,5,0,97
5,1,2,10,6,1,98
5,1,2,11,1,0,98
5,1,2,11,2,1,99
5,1,2,11,3,0,99
5,1,2,11,4,0,99
5,1,2,11,5,1,100
5,1,2,11,6,1,101
5,1,2,12,1,1,102
5,1,2,12,2,0,102
5,1,2,12,3,0,102
5,1,2,12,4,2,104
5,1,2,12,5,1,105
5,1,2,12,6,1,106
5,1,2,13,1,2,108
5,1,2,13,2,6,114
5,1,2,13,3,2,116
5,1,2,13,4,0,116
5,1,2,13,5,2,118
5,1,2,13,6,1,119
5,1,2,14,1,1,120
5,1,2,14,2,0,120
5,1,2,14,3,0,120
5,1,2,14,4,1,121
5,1,2,14,5,1,122
5,1,2,14,6,4,126
5,1,2,15,1,4,130
5,1,2,15,2,1,131
5,1,2,15,3,1,132
5,1,2,15,4,0,132
5,1,2,15,5,1,133
5,1,2,15,6,0,133
5,1,2,16,1,4,137
5,1,2,16,2,2,139
5,1,2,16,3,4,143
5,1,2,16,4,1,144
5,1,2,16,5,4,148
5,1,2,16,6,4,152
5,1,2,17,1,0,152
5,1,2,17,2,1,153
5,1,2,17,3,6,159
5,1,2,17,4,0,159
5,1,2,17,5,0,159
5,1,2,17,6,0,159
5,1,2,18,1,1,160
5,1,2,18,2,2,162
5,1,2,18,3,1,163
5,1,2,18,4,4,167
5,1,2,18,5,0,167
5,1,2,18,6,1,168
5,1,2,19,1,4,172
5,1,2,19,2,0,172
5,1,2,19,3,1,173
5,1,2,19,4,1,174
5,1,2,19,5,6,180
5,1,2,19,6,1,181
6,0,1,1,1,0,0
6,0,1,1,2,0,0
6,0,1,1,3,0,0
6,0,1,1,4,2,2
6,0,1,1,5,4,6
6,0,1,1,6,0,6
6,0,1,2,1,0,6
6,0,1,2,2,1,7
6,0,1,2,3,0,7
6,0,1,2,4,0,7
6,0,1,2,5,1,8
6,0,1,2,6,4,12
6,0,1,3,1,4,16
6,0,1,3,2,0,16
6,0,1,3,3,1,17
6,0,1,3,4,1,18
6,0,1,3,5,0,18
6,0,1,3,6,5,23
6,0,1,3,7,1,24
6,0,1,4,1,1,25
6,0,1,4,2,0,25
6,0,1,4,3,0,25
6,0,1,4,4,1,26
6,0,1,4,5,0,26
6,0,1,4,6,1,27
6,0,1,4,7,0,27
6,0,1,5,1,1,28
6,0,1,5,2,0,28
6,0,1,5,3,1,29
6,0,1,5,4,6,35
6,0,1,5,5,0,35
6,0,1,5,6,0,35
6,0,1,6,1,0,35
6,0,1,6,2,4,39
6,0,1,6,3,2,41
6,0,1,6,4,0,41
6,0,1,6,5,1,42
6,0,1,6,6,0,42
6,0,1,7,1,5,47
6,0,1,7,2,1,48
6,0,1,7,3,0,48
6,0,1,7,4,1,49
6,0,1,7,5,0,49
6,0,1,7,6,4,53
6,0,1,7,7,0,53
6,0,1,8,1,1,54
6,0,1,8,2,1,55
6,0,1,8,3,1,56
6,0,1,8,4,1,57
6,0,1,8,5,1,58
6,0,1,8,6,1,59
6,0,1,8,7,1,60
6,0,1,9,1,1,61
6,0,1,9,2,1,62
6,0,1,9,3,1,63
6,0,1,9,4,6,69
6,0,1,9,5,0,69
6,0,1,9,6,0,69
6,0,1,9,7,1,70
6,0,1,10,1,1,71
6,0,1,10,2,1,72
6,0,1,10,3,4,76
6,0,1,10,4,2,78
6,0,1,10,5,4,82
6,0,1,10,6,2,84
6,0,1,10,7,1,85
6,0,1,11,1,1,86
6,0,1,11,2,2,88
6,0,1,11,3,4,92
6,0,1,11,4,2,94
6,0,1,11,5,2,96
6,0,1,11,6,0,96
6,0,1,12,1,1,97
6,0,1,12,2,1,98
6,0,1,12,3,1,99
6,0,1,12,4,1,100
6,0,1,12,5,4,104
6,0,1,12,6,1,105
6,0,1,13,1,1,106
6,0,1,13,2,1,107
6,0,1,13,3,0,107
6,0,1,13,4,1,108
6,0,1,13,5,1,109
6,0,1,13,6,1,110
6,0,1,13,7,1,111
6,0,1,14,1,4,115
6,0,1,14,2,1,116
6,0,1,14,3,1,117
6,0,1,14,4,2,119
6,0,1,14,5,0,119
6,0,1,14,6,0,119
6,0,1,15,1,0,119
6,0,1,15,2,2,121
6,0,1,15,3,1,122
6,0,1,15,4,0,122
6,0,1,15,5,1,123
6,0,1,15,6,1,124
6,0,1,16,1,0,124
6,0,1,16,2,0,124
6,0,1,16,3,1,125
6,0,1,16,4,1,126
6,0,1,16,5,1,127
6,0,1,16,6,1,128
6,0,1,17,1,1,129
6,0,1,17,2,1,130
6,0,1,17,3,1,131
6,0,1,17,4,2,133
6,0,1,17,5,1,134
6,0,1,17,6,1,135
6,0,1,17,7,0,135
6,0,1,18,1,1,136
6,0,1,18,2,1,137
6,0,1,18,3,1,138
6,0,1,18,4,1,139
6,0,1,18,5,1,140
6,0,1,18,6,1,141
6,0,1,19,1,1,142
6,0,1,19,2,4,146
6,0,1,19,3,0,146
6,0,1,19,4,1,147
6,0,1,19,5,1,148
6,0,1,19,6,4,152
6,0,1,20,1,2,154
6,0,1,20,2,2,156
6,0,1,20,3,1,157
6,0,1,20,4,4,161
6,0,1,20,5,0,161
6,0,1,20,6,4,165
6,1,2,1,1,1,1
6,1,2,1,2,0,1
6,1,2,1,3,0,1
6,1,2,1,4,1,2
6,1,2,1,5,1,3
6,1,2,1,6,4,7
6,1,2,2,1,0,7
6,1,2,2,2,0,7
6,1,2,2,3,4,11
6,1,2,2,4,4,15
6,1,2,2,5,0,15
6,1,2,2,6,1,16
6,1,2,3,1,1,17
6,1,2,3,2,4,21
6,1,2,3,3,1,22
6,1,2,3,4,0,22
6,1,2,3,5,1,23
6,1,2,3,6,0,23
6,1,2,4,1,1,24
6,1,2,4,2,0,24
6,1,2,4,3,1,25
6,1,2,4,4,0,25
6,1,2,4,5,1,26
6,1,2,4,6,4,30
6,1,2,4,7,1,31
6,1,2,4,8,0,31
6,1,2,5,1,0,31
6,1,2,5,2,1,32
6,1,2,5,3,1,33
6,1,2,5,4,4,37
6,1,2,5,5,0,37
6,1,2,5,6,1,38
6,1,2,6,1,1,39
6,1,2,6,2,1,40
6,1,2,6,3,2,42
6,1,2,6,4,4,46
6,1,2,6,5,0,46
6,1,2,6,6,0,46
6,1,2,7,1,0,46
6,1,2,7,2,1,47
6,1,2,7,3,0,47
6,1,2,7,4,1,48
6,1,2,7,5,0,48
6,1,2,7,6,1,49
6,1,2,7,7,0,49
6,1,2,8,1,4,53
6,1,2,8,2,0,53
6,1,2,8,3,1,54
6,1,2,8,4,1,55
6,1,2,8,5,1,56
6,1,2,8,6,0,56
6,1,2,9,1,1,57
6,1,2,9,2,2,59
6,1,2,9,3,1,60
6,1,2,9,4,0,60
6,1,2,9,5,1,61
6,1,2,9,6,1,62
6,1,2,9,7,0,62
6,1,2,10,1,2,64
6,1,2,10,2,0,64
6,1,2,10,3,1,65
6,1,2,10,4,1,66
6,1,2,10,5,0,66
6,1,2,10,6,1,67
6,1,2,11,1,1,68
6,1,2,11,2,1,69
6,1,2,11,3,0,69
6,1,2,11,4,1,70
6,1,2,11,5,0,70
6,1,2,11,6,1,71
6,1,2,11,7,2,73
6,1,2,12,1,0,73
6,1,2,12,2,4,77
6,1,2,12,3,1,78
6,1,2,12,4,2,80
6,1,2,12,5,1,81
6,1,2,12,6,1,82
6,1,2,12,7,0,82
6,1,2,13,1,1,83
6,1,2,13,2,1,84
6,1,2,13,3,0,84
6,1,2,13,4,1,85
6,1,2,13,5,1,86
6,1,2,13,6,0,86
6,1,2,14,1,1,87
6,1,2,14,2,2,89
6,1,2,14,3,0,89
6,1,2,14,4,0,89
6,1,2,14,5,0,89
6,1,2,14,6,0,89
6,1,2,15,1,0,89
6,1,2,15,2,0,89
6,1,2,15,3,1,90
6,1,2,15,4,0,90
6,1,2,15,5,1,91
6,1,2,15,6,1,92
6,1,2,16,1,1,93
6,1,2,16,2,4,97
6,1,2,16,3,1,98
6,1,2,16,4,2,100
6,1,2,16,5,1,101
6,1,2,16,6,2,103
6,1,2,17,1,1,104
6,1,2,17,2,1,105
6,1,2,17,3,0,105
6,1,2,17,4,5,110
6,1,2,17,5,1,111
6,1,2,17,6,1,112
6,1,2,17,7,1,113
6,1,2,17,8,1,114
6,1,2,18,1,0,114
6,1,2,18,2,6,120
6,1,2,18,3,6,126
6,1,2,18,4,1,127
6,1,2,18,5,1,128
6,1,2,18,6,0,128
6,1,2,19,1,2,130
6,1,2,19,2,0,130
6,1,2,19,3,1,131
6,1,2,19,4,1,132
6,1,2,19,5,0,132
6,1,2,19,6,0,132
6,1,2,20,1,1,133
6,1,2,20,2,0,133
6,1,2,20,3,2,135
6,1,2,20,4,0,135
6,1,2,20,5,6,141
6,1,2,20,6,0,141
6,1,2,20,7,0,141
7,0,1,1,1,1,1
7,0,1,1,2,0,1
7,0,1,1,3,0,1
7,0,1,1,4,0,1
7,0,1,1,5,1,2
7,0,1,1,6,2,4
7,0,1,2,1,1,5
7,0,1,2,2,0,5
7,0,1,2,3,1,6
7,0,1,2,4,0,6
7,0,1,2,5,0,6
7,0,1,2,6,0,6
7,0,1,3,1,1,7
7,0,1,3,2,0,7
7,0,1,3,3,0,7
7,0,1,3,4,6,13
7,0,1,3,5,0,13
7,0,1,3,6,0,13
7,0,1,4,1,0,13
7,0,1,4,2,6,19
7,0,1,4,3,1,20
7,0,1,4,4,0,20
7,0,1,4,5,0,20
7,0,1,4,6,0,20
7,0,1,5,1,4,24
7,0,1,5,2,0,24
7,0,1,5,3,1,25
7,0,1,5,4,0,25
7,0,1,5,5,4,29
7,0,1,5,6,0,29
7,0,1,6,1,1,30
7,0,1,6,2,0,30
7,0,1,6,3,1,31
7,0,1,6,4,1,32
7,0,1,6,5,6,38
7,0,1,6,6,1,39
7,0,1,6,7,1,40
7,0,1,7,1,0,40
7,0,1,7,2,1,41
7,0,1,7,3,1,42
7,0,1,7,4,1,43
7,0,1,7,5,0,43
7,0,1,7,6,0,43
7,0,1,8,1,1,44
7,0,1,8,2,0,44
7,0,1,8,3,0,44
7,0,1,8,4,0,44
7,0,1,8,5,0,44
7,0,1,8,6,0,44
7,0,1,9,1,1,45
7,0,1,9,2,1,46
7,0,1,9,3,1,47
7,0,1,9,4,0,47
7,0,1,9,5,1,48
7,0,1,9,6,1,49
7,0,1,10,1,1,50
7,0,1,10,2,1,51
7,0,1,10,3,1,52
7,0,1,10,4,1,53
7,0,1,10,5,4,57
7,0,1,10,6,1,58
7,0,1,11,1,1,59
7,0,1,11,2,1,60
7,0,1,11,3,4,64
7,0,1,11,4,1,65
7,0,1,11,5,1,66
7,0,1,11,6,1,67
7,0,1,12,1,0,67
7,0,1,12,2,0,67
7,0,1,12,3,0,67
7,0,1,12,4,0,67
7,0,1,12,5,0,67
7,0,1,12,6,1,68
7,0,1,13,1,6,74
7,0,1,13,2,1,75
7,0,1,13,3,0,75
7,0,1,13,4,0,75
7,0,1,13,5,1,76
7,0,1,13,6,4,80
7,0,1,14,1,1,81
7,0,1,14,2,1,82
7,0,1,14,3,1,83
7,0,1,14,4,1,84
7,0,1,14,5,3,87
7,0,1,14,6,4,91
7,0,1,15,1,1,92
7,0,1,15,2,2,94
7,0,1,15,3,2,96
7,0,1,15,4,4,100
7,0,1,15,5,6,106
7,0,1,15,6,1,107
7,0,1,15,7,1,108
7,0,1,16,1,1,109
7,0,1,16,2,2,111
7,0,1,16,3,6,117
7,0,1,16,4,2,119
7,0,1,16,5,6,125
7,0,1,16,6,2,127
7,0,1,17,1,1,128
7,0,1,17,2,4,132
7,0,1,17,3,0,132
7,0,1,17,4,1,133
7,0,1,17,5,1,134
7,0,1,17,6,1,135
7,0,1,17,7,4,139
7,0,1,18,1,0,139
7,0,1,18,2,1,140
7,0,1,18,3,4,144
7,0,1,18,4,1,145
7,0,1,18,5,1,146
7,0,1,18,6,0,146
7,0,1,19,1,0,146
7,0,1,19,2,0,146
7,0,1,19,3,1,147
7,0,1,19,4,2,149
7,0,1,19,5,6,155
7,0,1,19,6,2,157
7,0,1,20,1,0,157
7,0,1,20,2,0,157
7,0,1,20,3,0,157
7,0,1,20,4,0,157
7,0,1,20,5,5,162
7,0,1,20,6,4,166
7,0,1,20,7,2,168
7,1,2,1,1,0,0
7,1,2,1,2,0,0
7,1,2,1,3,0,0
7,1,2,1,4,0,0
7,1,2,1,5,0,0
7,1,2,1,6,0,0
7,1,2,2,1,0,0
7,1,2,2,2,1,1
7,1,2,2,3,0,1
7,1,2,2,4,0,1
7,1,2,2,5,1,2
7,1,2,2,6,1,3
7,1,2,3,1,0,3
7,1,2,3,2,4,7
7,1,2,3,3,0,7
7,1,2,3,4,0,7
7,1,2,3,5,1,8
7,1,2,3,6,0,8
7,1,2,3,7,1,9
7,1,2,4,1,0,9
7,1,2,4,2,1,10
7,1,2,4,3,0,10
7,1,2,4,4,1,11
7,1,2,4,5,0,11
7,1,2,4,6,0,11
7,1,2,5,1,1,12
7,1,2,5,2,0,12
7,1,2,5,3,4,16
7,1,2,5,4,1,17
7,1,2,5,5,4,21
7,1,2,5,6,0,21
7,1,2,6,1,1,22
7,1,2,6,2,1,23
7,1,2,6,3,0,23
7,1,2,6,4,1,24
7,1,2,6,5,4,28
7,1,2,6,6,4,32
7,1,2,6,7,1,33
7,1,2,7,1,0,33
7,1,2,7,2,0,33
7,1,2,7,3,0,33
7,1,2,7,4,1,34
7,1,2,7,5,4,38
7,1,2,7,6,0,38
7,1,2,8,1,0,38
7,1,2,8,2,1,39
7,1,2,8,3,1,40
7,1,2,8,4,0,40
7,1,2,8,5,0,40
7,1,2,8,6,0,40
7,1,2,9,1,0,40
7,1,2,9,2,0,40
7,1,2,9,3,1,41
7,1,2,9,4,1,42
7,1,2,9,5,0,42
7,1,2,9,6,1,43
7,1,2,10,1,0,43
7,1,2,10,2,1,44
7,1,2,10,3,1,45
7,1,2,10,4,6,51
7,1,2,10,5,6,57
7,1,2,10,6,1,58
7,1,2,11,1,1,59
7,1,2,11,2,1,60
7,1,2,11,3,1,61
7,1,2,11,4,1,62
7,1,2,11,5,1,63
7,1,2,11,6,4,67
7,1,2,12,1,0,67
7,1,2,12,2,0,67
7,1,2,12,3,1,68
7,1,2,12,4,4,72
7,1,2,12,5,1,73
7,1,2,12,6,0,73
7,1,2,13,1,1,74
7,1,2,13,2,1,75
7,1,2,13,3,1,76
7,1,2,13,4,1,77
7,1,2,13,5,2,79
7,1,2,13,6,1,80
7,1,2,14,1,1,81
7,1,2,14,2,1,82
7,1,2,14,3,0,82
7,1,2,14,4,1,83
7,1,2,14,5,6,89
7,1,2,14,6,4,93
7,1,2,14,7,1,94
7,1,2,14,8,1,95
7,1,2,15,1,4,99
7,1,2,15,2,0,99
7,1,2,15,3,1,100
7,1,2,15,4,0,100
7,1,2,15,5,0,100
7,1,2,15,6,1,101
7,1,2,16,1,1,102
7,1,2,16,2,1,103
7,1,2,16,3,0,103
7,1,2,16,4,1,104
7,1,2,16,5,1,105
7,1,2,16,6,2,107
7,1,2,16,7,2,109
7,1,2,17,1,2,111
7,1,2,17,2,1,112
7,1,2,17,3,0,112
7,1,2,17,4,1,113
7,1,2,17,5,1,114
7,1,2,17,6,0,114
7,1,2,18,1,4,118
7,1,2,18,2,6,124
7,1,2,18,3,2,126
7,1,2,18,4,4,130
7,1,2,18,5,0,130
7,1,2,18,6,6,136
7,1,2,19,1,0,136
7,1,2,19,2,1,137
7,1,2,19,3,4,141
7,1,2,19,4,0,141
7,1,2,19,5,1,142
7,1,2,19,6,0,142
7,1,2,20,1,0,142
7,1,2,20,2,0,142
7,1,2,20,3,1,143
7,1,2,20,4,1,144
7,1,2,20,5,1,145
7,1,2,20,6,1,146
8,1,1,1,1,0,0
8,1,1,1,2,0,0
8,1,1,1,3,0,0
8,1,1,1,4,0,0
8,1,1,1,5,0,0
8,1,1,1,6,0,0
8,1,1,2,1,0,0
8,1,1,2,2,0,0
8,1,1,2,3,5,5
8,1,1,2,4,0,5
8,1,1,2,5,4,9
8,1,1,2,6,0,9
8,1,1,2,7,0,9
8,1,1,3,1,0,9
8,1,1,3,2,0,9
8,1,1,3,3,0,9
8,1,1,3,4,0,9
8,1,1,3,5,0,9
8,1,1,3,6,1,10
8,1,1,4,1,1,11
8,1,1,4,2,1,12
8,1,1,4,3,1,13
8,1,1,4,4,0,13
8,1,1,4,5,4,17
8,1,1,4,6,4,21
8,1,1,5,1,1,22
8,1,1,5,2,0,22
8,1,1,5,3,4,26
8,1,1,5,4,0,26
8,1,1,5,5,1,27
8,1,1,5,6,4,31
8,1,1,6,1,1,32
8,1,1,6,2,0,32
8,1,1,6,3,1,33
8,1,1,6,4,0,33
8,1,1,6,5,0,33
8,1,1,6,6,1,34
8,1,1,6,7,6,40
8,1,1,7,1,4,44
8,1,1,7,2,0,44
8,1,1,7,3,1,45
8,1,1,7,4,2,47
8,1,1,7,5,1,48
8,1,1,7,6,0,48
8,1,1,8,1,1,49
8,1,1,8,2,4,53
8,1,1,8,3,1,54
8,1,1,8,4,0,54
8,1,1,8,5,0,54
8,1,1,8,6,1,55
8,1,1,8,7,1,56
8,1,1,9,1,1,57
8,1,1,9,2,0,57
8,1,1,9,3,1,58
8,1,1,9,4,0,58
8,1,1,9,5,0,58
8,1,1,9,6,1,59
8,1,1,10,1,0,59
8,1,1,10,2,1,60
8,1,1,10,3,4,64
8,1,1,10,4,0,64
8,1,1,10,5,1,65
8,1,1,10,6,0,65
8,1,1,10,7,1,66
8,1,1,10,8,1,67
8,1,1,11,1,0,67
8,1,1,11,2,4,71
8,1,1,11,3,1,72
8,1,1,11,4,1,73
8,1,1,11,5,0,73
8,1,1,11,6,1,74
8,1,1,12,1,0,74
8,1,1,12,2,1,75
8,1,1,12,3,0,75
8,1,1,12,4,2,77
8,1,1,12,5,1,78
8,1,1,12,6,4,82
8,1,1,12,7,4,86
8,1,1,13,1,0,86
8,1,1,13,2,0,86
8,1,1,13,3,1,87
8,1,1,13,4,1,88
8,1,1,13,5,1,89
8,1,1,13,6,1,90
8,1,1,13,7,1,91
8,1,1,14,1,1,92
8,1,1,14,2,1,93
8,1,1,14,3,1,94
8,1,1,14,4,0,94
8,1,1,14,5,1,95
8,1,1,14,6,1,96
8,1,1,15,1,6,102
8,1,1,15,2,1,103
8,1,1,15,3,0,103
8,1,1,15,4,4,107
8,1,1,15,5,0,107
8,1,1,15,6,0,107
8,1,1,16,1,4,111
8,1,1,16,2,1,112
8,1,1,16,3,6,118
8,1,1,16,4,1,119
8,1,1,16,5,4,123
8,1,1,16,6,1,124
8,1,1,17,1,1,125
8,1,1,17,2,6,131
8,1,1,17,3,2,133
8,1,1,17,4,1,134
8,1,1,17,5,0,134
8,1,1,17,6,1,135
8,1,1,18,1,0,135
8,1,1,18,2,1,136
8,1,1,18,3,0,136
8,1,1,18,4,1,137
8,1,1,18,5,0,137
8,1,1,18,6,6,143
8,1,1,19,1,1,144
8,1,1,19,2,6,150
8,1,1,19,3,2,152
8,1,1,19,4,6,158
8,1,1,19,5,1,159
8,1,1,19,6,1,160
8,1,1,20,1,1,161
8,1,1,20,2,0,161
8,1,1,20,3,1,162
8,1,1,20,4,0,162
8,1,1,20,5,1,163
8,1,1,20,6,1,164
8,1,1,20,7,0,164
8,0,2,1,1,4,4
8,0,2,1,2,0,4
8,0,2,1,3,0,4
8,0,2,1,4,0,4
8,0,2,1,5,1,5
8,0,2,1,6,0,5
8,0,2,1,7,0,5
8,0,2,2,1,1,6
8,0,2,2,2,1,7
8,0,2,2,3,1,8
8,0,2,2,4,0,8
8,0,2,2,5,1,9
8,0,2,2,6,1,10
8,0,2,2,7,0,10
8,0,2,3,1,1,11
8,0,2,3,2,1,12
8,0,2,3,3,4,16
8,0,2,3,4,0,16
8,0,2,3,5,0,16
8,0,2,3,6,6,22
8,0,2,3,7,0,22
8,0,2,4,1,4,26
8,0,2,4,2,4,30
8,0,2,4,3,1,31
8,0,2,4,4,0,31
8,0,2,4,5,4,35
8,0,2,4,6,0,35
8,0,2,5,1,0,35
8,0,2,5,2,1,36
8,0,2,5,3,1,37
8,0,2,5,4,1,38
8,0,2,5,5,0,38
8,0,2,5,6,0,38
8,0,2,6,1,0,38
8,0,2,6,2,1,39
8,0,2,6,3,0,39
8,0,2,6,4,4,43
8,0,2,6,5,0,43
8,0,2,6,6,1,44
8,0,2,7,1,1,45
8,0,2,7,2,1,46
8,0,2,7,3,1,47
8,0,2,7,4,1,48
8,0,2,7,5,4,52
8,0,2,7,6,1,53
8,0,2,8,1,4,57
8,0,2,8,2,1,58
8,0,2,8,3,1,59
8,0,2,8,4,1,60
8,0,2,8,5,1,61
8,0,2,8,6,0,61
8,0,2,9,1,1,62
8,0,2,9,2,4,66
8,0,2,9,3,1,67
8,0,2,9,4,1,68
8,0,2,9,5,6,74
8,0,2,9,6,2,76
8,0,2,10,1,4,80
8,0,2,10,2,1,81
8,0,2,10,3,1,82
8,0,2,10,4,0,82
8,0,2,10,5,1,83
8,0,2,10,6,1,84
8,0,2,11,1,1,85
8,0,2,11,2,1,86
8,0,2,11,3,1,87
8,0,2,11,4,2,89
8,0,2,11,5,4,93
8,0,2,11,6,4,97
8,0,2,12,1,1,98
8,0,2,12,2,0,98
8,0,2,12,3,0,98
8,0,2,12,4,2,100
8,0,2,12,5,0,100
8,0,2,12,6,1,101
8,0,2,13,1,0,101
8,0,2,13,2,0,101
8,0,2,13,3,0,101
8,0,2,13,4,0,101
8,0,2,13,5,0,101
8,0,2,13,6,1,102
8,0,2,14,1,0,102
8,0,2,14,2,0,102
8,0,2,14,3,0,102
8,0,2,14,4,1,103
8,0,2,14,5,1,104
8,0,2,14,6,1,105
